Date,Open,High,Low,Close,Volume,EU_Trend,Price
31/03/2015,113.839996,114.279999,113.410004,CLOSE,4383300,0,55.11
01/04/2015,114.559998,115.989998,114.540001,OPEN,7275800,1,57.1
02/04/2015,115.470001,115.720001,114.68,CLOSE,3884100,1,54.95
06/04/2015,117.32,117.470001,116.519997,OPEN,5914200,0,58.12
07/04/2015,116.269997,116.510002,115.940002,CLOSE,2468500,0,59.1
08/04/2015,115.980003,116.029999,114.900002,OPEN,5568500,0,55.55
09/04/2015,114.800003,114.849998,114.480003,CLOSE,4706000,0,56.57
10/04/2015,116,116.190002,115.5,OPEN,3932400,0,57.87
13/04/2015,115.349998,115.389999,114.800003,CLOSE,3190100,0,57.93
14/04/2015,114.690002,115.07,114.389999,OPEN,3649200,1,58.43
15/04/2015,114.800003,115.599998,114.470001,CLOSE,3656000,1,60.32
16/04/2015,115.550003,115.660004,114.639999,OPEN,3132300,1,63.98
17/04/2015,115.379997,115.790001,115.230003,CLOSE,3496300,1,63.45
20/04/2015,114.82,114.949997,114.32,OPEN,3902200,0,63.45
21/04/2015,114.720001,115.559998,114.650002,CLOSE,3317700,0,62.08
22/04/2015,114.830002,114.959999,113.769997,OPEN,5696000,0,62.73
23/04/2015,113.900002,114.959999,113.809998,CLOSE,3459500,1,64.85
24/04/2015,113.959999,114.07,112.769997,OPEN,7152900,1,65.28
27/04/2015,113.870003,115.82,113.669998,CLOSE,7487600,1,64.83
28/04/2015,115.360001,116.620003,115.339996,OPEN,8054400,1,64.64
29/04/2015,116.059998,116.389999,115.279999,CLOSE,7170400,1,65.84
30/04/2015,113.879997,113.879997,112.959999,OPEN,9440300,1,66.78
01/05/2015,112.419998,113.309998,112.279999,CLOSE,7597000,0,66.46
04/05/2015,114.18,114.440002,113.879997,OPEN,3648100,0,66.45
05/05/2015,114.889999,115.110001,114.389999,CLOSE,3856500,1,67.52
06/05/2015,114.589996,114.75,114.019997,OPEN,3280700,1,67.77
07/05/2015,113.839996,114.010002,113.32,CLOSE,5455100,0,65.54
08/05/2015,114.339996,114.43,113.589996,OPEN,9963700,0,65.39
11/05/2015,114.089996,114.309998,113.080002,CLOSE,2916700,0,64.91
12/05/2015,114.099998,114.669998,114.07,OPEN,3256700,1,66.86
13/05/2015,115.739998,116.93,115.68,CLOSE,11768200,1,66.81
14/05/2015,117.279999,117.75,117.029999,OPEN,6923000,1,66.59
15/05/2015,116.800003,117.629997,116.68,CLOSE,4447300,1,66.81
18/05/2015,117.779999,117.879997,117.269997,OPEN,5079500,0,66.27
19/05/2015,116.550003,116.730003,115.650002,CLOSE,5052100,0,64.02
20/05/2015,116.029999,116.379997,115.760002,OPEN,4432600,0,65.03
21/05/2015,115.529999,116,115.470001,CLOSE,2514700,1,66.54
22/05/2015,115.510002,115.93,115.32,OPEN,1779300,0,65.37
26/05/2015,113.839996,114.230003,113.699997,CLOSE,5769600,0,63.72
27/05/2015,113.779999,114.019997,113.629997,OPEN,2681100,1,62.06
28/05/2015,113.849998,114.160004,113.209999,CLOSE,5266000,1,62.58
29/05/2015,114.139999,114.480003,114,OPEN,3406700,1,65.56
01/06/2015,115.019997,115.5,113.900002,CLOSE,8254000,0,64.88
02/06/2015,114.360001,114.650002,114.169998,OPEN,3985700,1,65.49
03/06/2015,114.129997,114.370003,113.080002,CLOSE,4886100,1,63.8
04/06/2015,112.980003,113.150002,112.480003,OPEN,5566600,0,62.03
05/06/2015,111.599998,112.389999,111.57,CLOSE,5561300,0,63.31
08/06/2015,112.389999,112.660004,112.129997,OPEN,3080600,1,62.69
09/06/2015,113.150002,113.230003,112.709999,CLOSE,3529900,0,64.88
10/06/2015,114.139999,114.139999,113.690002,OPEN,5452900,1,65.7
11/06/2015,113.269997,113.410004,112.919998,CLOSE,4434700,0,65.11
12/06/2015,113.059998,113.5,112.959999,OPEN,2998500,1,63.87
15/06/2015,113.279999,114.150002,113.209999,CLOSE,5054000,1,62.61
16/06/2015,113.080002,113.449997,112.790001,OPEN,4032500,0,63.7
17/06/2015,113.07,114.040001,112.629997,CLOSE,6456000,1,63.87
18/06/2015,115.190002,115.610001,114.889999,OPEN,8041300,1,64.26
19/06/2015,115.339996,115.459999,114.949997,CLOSE,4611600,0,63.02
22/06/2015,113.790001,113.940002,113.339996,OPEN,5763700,0,63.34
23/06/2015,112.959999,113.169998,112.790001,CLOSE,4522800,0,64.45
24/06/2015,112.480003,112.739998,112.309998,OPEN,2974700,1,63.49
25/06/2015,112.43,112.709999,112.32,CLOSE,2904700,0,63.2
26/06/2015,112.199997,112.68,112.129997,OPEN,4392600,0,63.26
29/06/2015,112.809998,113.230003,112.529999,CLOSE,5820200,1,62.01
30/06/2015,112.239998,113.050003,111.839996,OPEN,7897000,0,63.59
01/07/2015,112.120003,112.510002,111.940002,CLOSE,4409000,0,62.01
02/07/2015,111.660004,111.839996,111.410004,OPEN,3838600,1,62.07
06/07/2015,111.709999,112.580002,111.629997,CLOSE,4259800,0,56.54
07/07/2015,111.080002,111.139999,110.050003,OPEN,9073400,0,56.85
08/07/2015,111.379997,111.650002,111.080002,CLOSE,5694900,1,57.05
09/07/2015,111.800003,111.93,111.150002,OPEN,3802900,0,58.61
10/07/2015,111.18,111.709999,111.029999,CLOSE,3594900,1,58.73
13/07/2015,110.43,111.139999,110.360001,OPEN,4279300,0,57.85
14/07/2015,111,111.080002,110.629997,CLOSE,2601000,1,58.51
15/07/2015,110,110.190002,109.580002,OPEN,9286200,0,57.05
16/07/2015,109.669998,110.010002,109.599998,CLOSE,4629700,0,57.51
17/07/2015,109.110001,109.160004,108.400002,OPEN,14858300,0,57.1
20/07/2015,106.599998,106.650002,105.620003,,15751700,0,56.65
21/07/2015,105.809998,106.32,105.25,,10519800,1,57.04
22/07/2015,104.389999,105.089996,104.18,,8349200,0,56.13
23/07/2015,104.980003,105.300003,104.199997,,5779300,1,55.27
24/07/2015,103.610001,105.589996,103.43,,11572700,1,54.62
27/07/2015,104.940002,105.68,104.660004,,10690100,1,53.47
28/07/2015,105.089996,105.330002,104.830002,,5549200,0,53.3
29/07/2015,104.93,105.629997,104.489998,,5616900,0,53.38
30/07/2015,104.029999,104.970001,103.860001,,6652000,0,53.31
31/07/2015,105.410004,105.75,104.690002,,6689200,1,52.21
03/08/2015,104.589996,104.82,104.050003,OPEN,3528600,0,49.52
04/08/2015,104.559998,104.75,103.949997,CLOSE,3241000,0,49.99
05/08/2015,104.419998,104.5,103.779999,OPEN,5041000,1,49.59
06/08/2015,104.150002,104.860001,104.139999,CLOSE,3908100,1,49.52
07/08/2015,104.559998,105.379997,104.550003,OPEN,4400900,1,48.61
10/08/2015,105.029999,106.269997,104.919998,CLOSE,5892600,1,50.41
11/08/2015,106.489998,106.629997,105.769997,OPEN,4007300,1,49.18
12/08/2015,106.989998,107.910004,106.93,CLOSE,10022500,1,49.66
13/08/2015,106.949997,107.18,106.709999,OPEN,4761700,0,49.22
14/08/2015,107.07,107.410004,106.540001,CLOSE,3497600,0,49.03
17/08/2015,107.370003,107.510002,107,OPEN,5769100,0,48.74
18/08/2015,106.669998,107.330002,106.309998,CLOSE,4121800,0,48.81
19/08/2015,107.629997,108.669998,107.629997,OPEN,7035100,1,47.16
20/08/2015,109.809998,110.610001,109.699997,CLOSE,12549000,1,46.62
21/08/2015,110.93,111.330002,110.120003,OPEN,13917600,1,45.46
24/08/2015,111.540001,112.120003,109.769997,CLOSE,18388700,1,42.69
25/08/2015,110.010002,110.050003,108.720001,OPEN,9974200,0,43.21
26/08/2015,107.720001,108.059998,107.080002,CLOSE,10856600,0,43.14
27/08/2015,107.330002,108.040001,107.110001,OPEN,8102100,0,47.56
28/08/2015,108.169998,109.300003,108.120003,CLOSE,7558900,0,50.05
31/08/2015,108.190002,108.919998,108.029999,OPEN,4253600,1,54.15
01/09/2015,109.629997,109.769997,108.940002,CLOSE,7077800,1,49.56
02/09/2015,109.010002,109.339996,108.459999,OPEN,4115700,0,50.5
03/09/2015,107.769997,108.32,107.559998,CLOSE,3913100,0,50.68
04/09/2015,107.139999,107.559998,107.07,OPEN,4025000,1,49.61
08/09/2015,107.599998,107.940002,107.309998,CLOSE,5982100,1,49.52
09/09/2015,106.639999,106.709999,105.480003,OPEN,8800600,1,47.58
10/09/2015,106.610001,106.699997,106.18,CLOSE,6204000,1,48.89
11/09/2015,105.650002,106.199997,105.269997,OPEN,4023900,1,48.14
14/09/2015,105.860001,106.389999,105.779999,CLOSE,2350800,0,46.37
15/09/2015,105.830002,106.059998,105.68,OPEN,2896400,0,46.63
16/09/2015,106.599998,107.709999,106.559998,CLOSE,5315600,1,49.75
17/09/2015,107.07,108.580002,106.959999,OPEN,8403800,1,49.08
18/09/2015,109.099998,109.379997,108.82,CLOSE,6759400,0,47.47
21/09/2015,108.489998,108.660004,108.330002,OPEN,4104800,0,48.92
22/09/2015,107.580002,107.959999,107.440002,CLOSE,5483300,0,49.08
23/09/2015,108.540001,108.639999,108.199997,OPEN,2744200,1,47.75
24/09/2015,109.669998,110.82,109.629997,CLOSE,11024300,1,48.17
25/09/2015,109.870003,110.029999,109.550003,OPEN,5209500,0,48.6
28/09/2015,108.370003,108.910004,108.269997,CLOSE,3809600,1,47.34
29/09/2015,108.239998,108.690002,107.879997,OPEN,4043600,1,48.23
30/09/2015,106.779999,107.080002,106.470001,CLOSE,7247800,0,48.37
01/10/2015,106.980003,107.209999,106.629997,OPEN,4278600,1,47.69
05/10/2015,109.139999,109.379997,108.459999,CLOSE,5490200,0,49.25
06/10/2015,109.800003,110.260002,109.629997,OPEN,7513900,1,51.92
07/10/2015,109.75,110.139999,109.339996,CLOSE,5355500,0,51.33
08/10/2015,109.160004,110.269997,109.059998,OPEN,5038200,1,53.05
09/10/2015,110.540001,111.050003,110.230003,CLOSE,7907300,1,52.65
12/10/2015,111.669998,111.730003,111.010002,OPEN,6257900,0,49.86
13/10/2015,111.360001,111.870003,111.279999,CLOSE,5149600,1,49.24
14/10/2015,112.629997,113.949997,112.300003,OPEN,10207800,1,49.15
15/10/2015,113.199997,113.989998,112.940002,CLOSE,14083900,0,48.71
16/10/2015,113.239998,113.440002,112.43,OPEN,7328000,0,50.46
19/10/2015,112.639999,112.690002,111.889999,CLOSE,3959400,0,48.61
20/10/2015,112.379997,113.089996,112.379997,OPEN,4903200,1,48.71
21/10/2015,112.370003,112.370003,111.410004,CLOSE,3908800,0,47.85
22/10/2015,111.519997,112.209999,111.43,OPEN,3436400,0,48.08
23/10/2015,111.809998,111.839996,110.959999,CLOSE,4868400,0,47.99
26/10/2015,111.730003,111.980003,111.330002,OPEN,2573500,1,47.54
27/10/2015,111.309998,111.809998,111.290001,CLOSE,2646100,0,46.81
28/10/2015,112.68,113.25,110.309998,OPEN,8201200,0,49.05
29/10/2015,110.230003,110.599998,109.660004,CLOSE,5147100,1,48.8
30/10/2015,109.5,109.580002,109.059998,OPEN,5543200,1,49.56
02/11/2015,108.639999,108.839996,108.459999,CLOSE,5843300,1,48.79
03/11/2015,107.790001,107.809998,106.68,OPEN,7145300,0,50.54
04/11/2015,107.019997,107.089996,105.919998,CLOSE,7366400,0,48.58
05/11/2015,106.010002,106.099998,105.580002,OPEN,5931100,1,47.98
06/11/2015,104.169998,104.419998,104.019997,CLOSE,8831900,0,47.42
09/11/2015,104.290001,104.580002,104.190002,OPEN,4129200,1,47.19
10/11/2015,104.089996,104.650002,103.870003,CLOSE,4450800,0,47.44
11/11/2015,104.089996,104.230003,103.779999,OPEN,3527600,1,45.81
12/11/2015,103.089996,104.32,103.040001,CLOSE,6300500,1,44.06
13/11/2015,103.540001,103.739998,103.449997,OPEN,3224200,0,43.61
16/11/2015,103.980003,104.029999,103.519997,CLOSE,2951200,0,44.56
17/11/2015,103.379997,103.400002,101.980003,OPEN,8593100,0,43.57
18/11/2015,102.389999,102.949997,102.040001,CLOSE,5043800,1,44.14
19/11/2015,103.07,104.089996,103.07,OPEN,5087600,1,44.18
20/11/2015,103.580002,103.660004,102.970001,CLOSE,5971600,0,44.66
23/11/2015,102.480003,102.75,102.160004,OPEN,4042500,0,44.83
24/11/2015,103.120003,103.25,102.690002,CLOSE,3479600,1,46.12
25/11/2015,102.470001,102.690002,102.209999,OPEN,2931300,0,46.17
27/11/2015,101.010002,101.620003,100.989998,CLOSE,4993600,0,44.86
30/11/2015,101.529999,102.379997,101.519997,OPEN,6773000,0,44.61
01/12/2015,102.300003,102.43,101.809998,CLOSE,4645900,1,44.44
02/12/2015,101.349998,101.349998,100.529999,OPEN,10223500,0,42.49
03/12/2015,101.230003,101.970001,100.849998,CLOSE,6499900,1,43.84
04/12/2015,102.739998,104.209999,102.650002,OPEN,10670200,0,43
07/12/2015,103.32,103.370003,102.5,CLOSE,4393500,0,40.73
08/12/2015,103.129997,103.260002,102.529999,OPEN,3412300,1,40.26
09/12/2015,103.629997,103.660004,102.32,CLOSE,6026300,1,40.11
10/12/2015,102.510002,102.830002,102.339996,OPEN,3699300,0,39.73
11/12/2015,101.910004,103.32,101.849998,CLOSE,6798400,1,37.93
14/12/2015,102.580002,102.720001,101.739998,OPEN,5527200,1,37.92
15/12/2015,101.709999,102.059998,101.410004,CLOSE,6831100,0,38.45
16/12/2015,102.589996,103.199997,101.660004,OPEN,8292200,0,37.19
17/12/2015,100.919998,100.989998,100.230003,CLOSE,10156200,0,37.06
18/12/2015,101.349998,102.529999,101.300003,OPEN,8345900,1,36.88
21/12/2015,102.949997,103.519997,102.830002,CLOSE,6378900,1,36.35
22/12/2015,103.089996,103.199997,102.559998,OPEN,4061400,1,36.11
23/12/2015,102.400002,102.589996,102.209999,CLOSE,2821400,0,37.36
24/12/2015,102.82,103.050003,102.769997,OPEN,1710200,1,37.89
28/12/2015,102.480003,102.599998,102.029999,CLOSE,3353600,0,36.62
29/12/2015,102.519997,102.580002,102.110001,OPEN,2832200,0,37.79
30/12/2015,101.470001,101.599998,101.349998,CLOSE,3745000,1,36.46
31/12/2015,101.480003,101.720001,101.309998,OPEN,3823600,0,37.28
04/01/2016,103.129997,103.669998,102.489998,CLOSE,6440000,0,37.22
05/01/2016,103.129997,103.459999,102.93,OPEN,3500300,0,36.42
06/01/2016,104.370003,104.800003,103.93,CLOSE,9316600,1,34.23
07/01/2016,105.830002,106.239998,105.190002,OPEN,11730400,1,33.75
08/01/2016,105.480003,105.800003,105.040001,CLOSE,7678200,0,33.55
11/01/2016,105.470001,105.57,104.709999,OPEN,5905500,0,31.55
12/01/2016,104.089996,104.589996,103.650002,CLOSE,5540200,0,30.86
13/01/2016,103.889999,104.82,103.779999,OPEN,7324200,1,30.31
14/01/2016,103.75,104.18,102.5,CLOSE,9989100,0,31.03
15/01/2016,104.919998,104.959999,103.970001,OPEN,10052700,1,28.94
19/01/2016,104.059998,104.449997,103.650002,CLOSE,4588400,1,28.76
20/01/2016,105.169998,106.160004,104.940002,OPEN,10120900,0,27.88
21/01/2016,104.989998,105.489998,104.519997,CLOSE,5425000,0,29.25
22/01/2016,104.93,105.510002,104.760002,OPEN,4185300,0,32.18
25/01/2016,105.760002,106.089996,105.599998,CLOSE,6819400,1,30.5
27/01/2016,106.860001,107.93,106.650002,OPEN,8273400,1,33.1
28/01/2016,106.550003,106.860001,106.480003,CLOSE,5914200,1,33.89
29/01/2016,106.610001,107,106.260002,OPEN,8098700,0,34.74
01/02/2016,107.540001,108.150002,107.529999,CLOSE,10471800,1,34.24
02/02/2016,107.919998,108.18,107.349998,OPEN,6656000,1,32.72
03/02/2016,107.910004,109.580002,107.900002,CLOSE,15785200,1,35.04
04/02/2016,110.449997,110.699997,109.919998,OPEN,13192300,1,34.46
05/02/2016,109.790001,112.349998,109.580002,CLOSE,14777300,0,34.06
08/02/2016,113.669998,114.870003,113.389999,OPEN,28341200,1,32.88
09/02/2016,114.43,114.690002,113.550003,CLOSE,17065400,1,30.32
10/02/2016,113.919998,114.519997,112.980003,OPEN,13311100,0,30.84
11/02/2016,118.589996,120.839996,117.769997,CLOSE,49139000,1,30.06
12/02/2016,118.120003,118.739998,117.879997,OPEN,16981200,0,33.36
16/02/2016,116,116.309998,114.739998,CLOSE,14601700,0,32.18
17/02/2016,115.470001,116.07,114.889999,OPEN,10582400,0,34.5
18/02/2016,115.300003,118.599998,115.290001,CLOSE,13586500,0,34.28
19/02/2016,117.260002,117.970001,117.099998,OPEN,15192000,1,33.01
22/02/2016,115.440002,116.190002,115.410004,CLOSE,10677800,0,34.69
23/02/2016,116.68,117.419998,116.519997,OPEN,9033400,0,33.27
24/02/2016,119,119.860001,117.349998,CLOSE,17938800,0,34.41
25/02/2016,117.620003,118.910004,117.540001,OPEN,12461600,1,35.29
26/02/2016,117.43,117.720001,115.860001,CLOSE,12505100,0,35.1
29/02/2016,117.589996,118.699997,117.529999,OPEN,11517500,0,35.97
01/03/2016,118.739998,119.110001,117.339996,CLOSE,14139300,0,36.81
02/03/2016,118.339996,118.970001,118.07,OPEN,8903000,1,36.93
03/03/2016,118.860001,121.300003,118.809998,CLOSE,18634800,1,37.07
04/03/2016,121.129997,122.370003,120.220001,OPEN,16261100,1,38.72
07/03/2016,121.18,121.580002,120.410004,CLOSE,9358600,1,40.84
08/03/2016,121.790001,121.879997,120.470001,OPEN,11531000,0,39.65
09/03/2016,119.199997,120.389999,118.839996,CLOSE,8672900,0,41.07
10/03/2016,120.5,121.760002,120.419998,OPEN,18090200,1,40.05
11/03/2016,121.190002,121.389999,119.360001,CLOSE,10812300,0,40.39
14/03/2016,120.269997,120.309998,117.5,OPEN,14236200,0,39.53
15/03/2016,117.779999,118.040001,117.360001,CLOSE,9941800,1,38.74
16/03/2016,117.419998,120.760002,117.339996,OPEN,17334000,1,40.33
17/03/2016,121.160004,121.18,120.029999,OPEN,9914300,1,41.54
18/03/2016,119.589996,120.339996,119.510002,OPEN,16965900,0,41.2
21/03/2016,119,119.330002,118.730003,OPEN,7240600,0,41.54
22/03/2016,119.730003,120.160004,118.959999,OPEN,6786800,0,41.79
23/03/2016,116.739998,117.120003,116.160004,OPEN,15993700,0,40.47
24/03/2016,116.769997,116.940002,116.300003,OPEN,6280900,0,40.44
28/03/2016,116.730003,116.910004,116.269997,OPEN,3879100,1,40.27
29/03/2016,117.360001,118.809998,116.800003,OPEN,14087300,1,39.14
30/03/2016,117.879997,118.199997,116.910004,OPEN,10769100,1,39.26
31/03/2016,118.160004,118.389999,117.599998,OPEN,9348200,1,39.6
01/04/2016,116.080002,116.980003,115.550003,OPEN,10405400,1,38.67
04/04/2016,116.669998,116.730003,116.07,OPEN,7643700,1,37.69
05/04/2016,117.760002,117.93,117.150002,OPEN,8865900,0,37.87
06/04/2016,116.699997,117.389999,116.260002,OPEN,7415500,1,39.84
07/04/2016,118.650002,118.849998,115,OPEN,11900500,0,39.43
08/04/2016,118.07,118.769997,117.980003,OPEN,9078900,1,41.94
11/04/2016,119.470001,120.300003,119.419998,OPEN,9846000,1,42.83
12/04/2016,120.230003,120.349998,119.550003,OPEN,9607900,0,44.69
13/04/2016,119.370003,119.43,118.559998,OPEN,8841500,0,44.18
14/04/2016,118.089996,118.190002,116.949997,OPEN,13125400,0,43.84
15/04/2016,117.330002,118.120003,117.190002,OPEN,7838100,1,43.1
18/04/2016,118.529999,118.559998,117.629997,OPEN,5798400,1,42.91
19/04/2016,119.870003,120.089996,119.370003,OPEN,21031500,1,44.03
20/04/2016,119.669998,120.080002,118.720001,OPEN,10233200,0,45.8
21/04/2016,120.419998,120.550003,119.129997,OPEN,14612800,0,44.53
22/04/2016,118.709999,119.019997,117.279999,OPEN,10047000,0,45.11
25/04/2016,118.139999,118.709999,118.110001,OPEN,4369400,1,44.48
26/04/2016,118.790001,118.889999,118.449997,OPEN,9906800,1,45.74
27/04/2016,118.970001,119.699997,118.43,OPEN,7976400,1,47.18
28/04/2016,119.919998,121.419998,119.730003,OPEN,15133600,1,48.14
29/04/2016,122.43,123.93,122.339996,OPEN,19043900,1,48.13
02/05/2016,123.779999,123.959999,123.050003,OPEN,12137500,1,45.83
03/05/2016,123.730003,123.82,122.510002,OPEN,9063600,0,44.97
04/05/2016,122.849998,123.230003,121.510002,OPEN,9327400,0,44.62
05/05/2016,122.629997,122.730003,121.25,OPEN,8846900,0,45.01
06/05/2016,122.830002,123.809998,122.589996,OPEN,11366800,1,45.37
09/05/2016,121.199997,121.290001,120.589996,OPEN,9236200,0,43.63
10/05/2016,120.739998,121.379997,120.080002,OPEN,9128500,0,45.52
11/05/2016,121.849998,122.160004,121.379997,OPEN,7590100,1,47.6
12/05/2016,122.019997,122.389999,121,OPEN,7447100,0,48.08
13/05/2016,121.089996,121.860001,120.660004,OPEN,7672800,0,47.83
16/05/2016,122.93,122.970001,121.379997,OPEN,7103000,1,48.97
17/05/2016,121.580002,122.519997,121.480003,OPEN,8619800,0,49.28
18/05/2016,121.220001,121.919998,119.879997,OPEN,13381700,0,48.93
19/05/2016,119,119.980003,118.919998,OPEN,14339700,0,48.81
20/05/2016,120.190002,120.32,119.309998,OPEN,10379400,1,48.72
23/05/2016,118.860001,119.599998,118.75,OPEN,8600100,0,48.35
24/05/2016,118.169998,118.230003,117.25,OPEN,12772000,0,48.61
25/05/2016,116.589996,117.059998,116.32,OPEN,10487300,1,49.74
26/05/2016,117.57,117.629997,116.389999,OPEN,5852100,1,49.59
27/05/2016,116.269997,116.360001,115.290001,OPEN,8686700,0,49.32
31/05/2016,115.760002,116.400002,115.5,OPEN,8187600,0,49.69
01/06/2016,115.970001,116.139999,115.199997,OPEN,8399600,1,49.72
02/06/2016,115.779999,115.970001,115.580002,OPEN,4514900,0,50.04
03/06/2016,118.25,118.889999,118.230003,OPEN,14605100,1,49.64
06/06/2016,118.889999,119.169998,118.459999,OPEN,9887900,0,50.55
07/06/2016,118.5,119.019997,118.410004,OPEN,4602900,1,51.44
08/06/2016,120.300003,120.779999,120.230003,OPEN,11661700,1,52.51
09/06/2016,120.610001,121.480003,120.550003,OPEN,12174000,0,51.95
10/06/2016,121.550003,122.099998,121.18,OPEN,13940000,0,50.54
13/06/2016,122.800003,122.830002,122.029999,OPEN,12594200,1,50.35
14/06/2016,123,123.059998,122.300003,OPEN,11651700,0,49.83
15/06/2016,122.519997,123.870003,122.379997,OPEN,15053000,1,48.97
16/06/2016,125.169998,125.669998,122.230003,OPEN,26635000,0,47.19
17/06/2016,123.260002,124.099998,122.690002,OPEN,15573800,1,49.17
20/06/2016,122.260002,123.330002,122.129997,OPEN,11866200,1,50.65
21/06/2016,121.650002,121.860001,120.769997,OPEN,14585600,0,50.62
22/06/2016,120.830002,121.25,120.68,OPEN,7861000,1,49.88
23/06/2016,120.489998,121.029999,120.059998,OPEN,10704900,1,50.91
24/06/2016,126.620003,126.82,125,OPEN,35782900,0,48.41
27/06/2016,126.440002,127.050003,125.830002,OPEN,21228800,0,47.16
28/06/2016,125.559998,126.019997,125.059998,OPEN,16001500,1,48.58
29/06/2016,125.910004,126.809998,125.699997,OPEN,12218400,1,50.61
30/06/2016,125.949997,126.519997,125.5,OPEN,15981600,0,49.68
01/07/2016,127.660004,128.419998,127.440002,OPEN,14940700,1,50.35
05/07/2016,128.800003,129.589996,128.169998,OPEN,19026200,0,47.96
06/07/2016,130.5,131.149994,129.820007,OPEN,17376700,1,48.8
07/07/2016,129.820007,130.119995,128.979996,OPEN,16469500,0,46.4
08/07/2016,129.850006,130.520004,128.970001,OPEN,17634200,0,46.76
11/07/2016,129.490005,129.899994,129.160004,OPEN,10855600,1,46.25
12/07/2016,128.520004,128.539993,126.989998,OPEN,26459600,1,48.47
13/07/2016,128,128.429993,127.610001,OPEN,7377700,1,46.26
14/07/2016,126.309998,127.370003,126.029999,OPEN,12132400,1,47.37
15/07/2016,126.379997,127.190002,126.330002,OPEN,13892100,0,47.61
18/07/2016,127.019997,127.5,126.629997,OPEN,8489700,1,46.96
19/07/2016,126.949997,127.349998,126.82,OPEN,5170700,0,46.66
20/07/2016,125.5,126.120003,125.309998,OPEN,11777700,0,47.17
21/07/2016,125.660004,127.370003,125.599998,OPEN,9399200,1,46.2
22/07/2016,126.43,126.519997,126.010002,OPEN,7716000,0,45.69
25/07/2016,125.529999,126.209999,125.110001,OPEN,13139400,1,44.72
26/07/2016,126.089996,126.139999,125.75,OPEN,7613200,0,44.87
27/07/2016,126.790001,128.119995,126.040001,OPEN,16818400,1,43.47
28/07/2016,128.089996,128.199997,127.209999,OPEN,9261800,1,42.7
29/07/2016,128.419998,129.410004,127.879997,OPEN,13708200,1,42.46
01/08/2016,128.570007,129.339996,128.559998,OPEN,7109900,0,42.14
02/08/2016,130.039993,130.550003,129.940002,OPEN,7652800,1,41.8
03/08/2016,129.949997,129.960007,129.270004,OPEN,5010700,0,43.1
04/08/2016,130.009995,130.279999,129.820007,OPEN,4788700,0,44.29
05/08/2016,128.460007,128.550003,127.389999,OPEN,16205100,0,44.27
08/08/2016,127.290001,127.699997,127.269997,OPEN,6773800,1,45.39
09/08/2016,127.940002,128.139999,127.75,OPEN,7500400,1,44.98
10/08/2016,129.119995,129.199997,128.149994,OPEN,6196200,1,44.05
11/08/2016,128.610001,129.190002,127.480003,OPEN,9669900,0,46.04
12/08/2016,127.669998,129.259995,127.199997,OPEN,15395800,1,46.97
16/08/2016,128.119995,129.039993,128,OPEN,8678100,1,49.23
17/08/2016,128.169998,128.990005,127.459999,OPEN,12034800,1,49.85
18/08/2016,128.889999,129.169998,128.580002,OPEN,9500600,1,50.89
19/08/2016,128.080002,128.669998,127.860001,OPEN,10660100,0,50.88
22/08/2016,127.629997,127.919998,127.449997,OPEN,8627200,0,49.16
23/08/2016,128.139999,128.220001,127.610001,OPEN,9038500,0,49.96
24/08/2016,126.919998,126.970001,126.300003,OPEN,13539700,0,49.05
25/08/2016,125.980003,126.309998,125.959999,OPEN,5926300,1,49.67
26/08/2016,126.879997,128.110001,125.82,OPEN,17967700,0,49.92
29/08/2016,126,126.480003,125.93,OPEN,5234800,0,49.26
30/08/2016,125.730003,125.949997,124.879997,OPEN,9877000,0,48.37
31/08/2016,124.730003,125.110001,124.639999,OPEN,13324100,1,47.04
01/09/2016,124.669998,125.510002,124.550003,OPEN,12877700,1,45.45
02/09/2016,126.290001,126.57,125.580002,OPEN,11318600,0,46.83
06/09/2016,127.400002,129.080002,127.269997,OPEN,15115300,1,47.26
07/09/2016,128.789993,128.860001,128.119995,OPEN,8859800,0,47.98
08/09/2016,128.160004,128.520004,127.400002,OPEN,10306500,1,49.99
09/09/2016,127.239998,127.510002,126.699997,OPEN,12485600,0,48.01
12/09/2016,126.309998,126.919998,125.970001,OPEN,11140300,1,48.32
13/09/2016,126.470001,126.599998,125.529999,OPEN,8866400,0,47.1
14/09/2016,126.099998,126.540001,126.029999,OPEN,5820700,1,45.85
15/09/2016,125.730003,126.099998,124.910004,OPEN,12790400,0,46.59
16/09/2016,124.809998,125.25,124.669998,OPEN,18995100,0,45.77
19/09/2016,125.610001,125.620003,125.25,OPEN,4945500,1,45.95
20/09/2016,125.309998,125.589996,125.169998,OPEN,5672000,0,45.88
21/09/2016,126.330002,127.419998,125.959999,OPEN,13646400,1,46.83
22/09/2016,127.57,128.199997,127.5,OPEN,15188000,1,47.65
23/09/2016,127.599998,127.860001,127.43,OPEN,7702300,1,45.89
26/09/2016,127.959999,128.039993,127.419998,OPEN,5842700,1,47.35
27/09/2016,126.860001,126.900002,126.339996,OPEN,6220700,0,45.97
28/09/2016,126.25,126.400002,125.730003,OPEN,6757700,1,48.69
29/09/2016,125.839996,126.339996,125.540001,OPEN,7448400,1,49.24
30/09/2016,126.519997,126.550003,125.239998,OPEN,11204300,1,49.06
03/10/2016,125.32,125.459999,124.900002,OPEN,9044100,0,50.89
04/10/2016,123.160004,123.18,120.860001,OPEN,24372700,0,50.87
